stop_id,stop_encoding,stop_descr,stop_desr_matrix,stop_street,dimos,perioxi,stop_code,stop_url
530049,4439.0,ΑΓ. ΙΩΑΝΝΗΣ,AG. IOANNHS,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530049,http://telematics.oasa.gr/#stationInfo_530049
530050,989.0,1η ΣΩΚΡΑΤΟΥΣ,1st SOKRATOYS,ΣΩΚΡΑΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530050,http://telematics.oasa.gr/#stationInfo_530050
530051,,ΠΡΟΟΔΟΥ,PROODOY,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530051,http://telematics.oasa.gr/#stationInfo_530051
530052,985.0,2ο ΓΥΜΝΑΣΙΟ,2ο GYMNASIO,ΠΡΟΟΔΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530052,http://telematics.oasa.gr/#stationInfo_530052
530053,987.0,ΙΠΠΟΚΡΑΤΟΥΣ,IPPOKRATOYS,ΠΡΙΓΚ. ΠΕΤΡΟΥ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,530053,http://telematics.oasa.gr/#stationInfo_530053
530055,983.0,ΤΕΡΜΑ ΑΓ. ΝΕΚΤΑΡΙΟΣ,TERMA AG. NEKTARIOS,ΠΛ.ΑΛΣΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530055,http://telematics.oasa.gr/#stationInfo_530055
530056,984.0,ΔΑΝΑΗ,DANAH,ΠΡΟΟΔΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530056,http://telematics.oasa.gr/#stationInfo_530056
530057,990.0,9η ΒΟΥΛΑΣ,9th BOYLAS,ΣΩΚΡΑΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530057,http://telematics.oasa.gr/#stationInfo_530057
530058,991.0,ΓΗΠΕΔΟ ΒΟΥΛΑΣ,GHPEDO BOYLAS,ΠΕΡΙΚΛΕΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530058,http://telematics.oasa.gr/#stationInfo_530058
530059,973.0,2ο ΓΥΜΝΑΣΙΟ,2ο GYMNASIO,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530059,http://telematics.oasa.gr/#stationInfo_530059
530060,988.0,ΠΛΑΠΟΥΤΑ,PLAPOYTA,ΣΤΡ. ΠΑΠΑΓΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530060,http://telematics.oasa.gr/#stationInfo_530060
530062,,ΣΧΟΛΕΙΟ,SXOLEIO,ΑΓ.ΙΩΑΝΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530062,http://telematics.oasa.gr/#stationInfo_530062
530063,,ΜΕΓ. ΒΑΣΙΛΕΙΟΥ,MEG. BASILEIOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530063,http://telematics.oasa.gr/#stationInfo_530063
530064,,ΤΕΡΜΑ - ΕΠΙΒΙΒΑΣΗ,TERMA EPIBIBASH,ΛΕΩΦ.ΚΩΝ.ΚΑΡΑΜΑΝΛΗ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530064,http://telematics.oasa.gr/#stationInfo_530064
530065,4437.0,ΞΑΝΘΟΥ,XANTHOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530065,http://telematics.oasa.gr/#stationInfo_530065
530066,,ΣΤΡΟΦΗ,STROFH,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530066,http://telematics.oasa.gr/#stationInfo_530066
530067,,ΘΕΡΜΟΠΥΛΩΝ,THERMOPYLON,ΛΕΩΦ.ΒΑΡΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530067,http://telematics.oasa.gr/#stationInfo_530067
530068,979.0,ΑΛΣΟΣ,ALSOS,ΠΡΟΟΔΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530068,http://telematics.oasa.gr/#stationInfo_530068
530069,980.0,ΕΥΔΑΠ,EYDAP,ΣΜΟΛΙΚΑ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530069,http://telematics.oasa.gr/#stationInfo_530069
530070,981.0,ΣΜΟΛΙΚΑ,SMOLIKA,ΣΜΟΛΙΚΑ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530070,http://telematics.oasa.gr/#stationInfo_530070
530071,982.0,ΕΥΔΑΠ,EYDAP,ΥΜΗΤΤΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530071,http://telematics.oasa.gr/#stationInfo_530071
530072,4435.0,ΝΙΡΒΑΝΑ,NIRBANA,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530072,http://telematics.oasa.gr/#stationInfo_530072
530073,,ΠΑΛΑΜΑ,PALAMA,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530073,http://telematics.oasa.gr/#stationInfo_530073
530074,,ΚΑΛΥΜΝΟΥ,KALYMNOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530074,http://telematics.oasa.gr/#stationInfo_530074
530075,,ΚΑΛΥΜΝΟΥ,KALYMNOY,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530075,http://telematics.oasa.gr/#stationInfo_530075
530076,,ΠΑΛΑΜΑ,PALAMA,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530076,http://telematics.oasa.gr/#stationInfo_530076
530077,4440.0,ΝΙΡΒΑΝΑ,NIRBANA,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΓΛΥΦΑΔΑΣ,Δ.  ΓΛΥΦΑΔΑΣ,530077,http://telematics.oasa.gr/#stationInfo_530077
530078,,ΔΡΑΓΑΤΣΑΝΙΟΥ,DRAGATSANIOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530078,http://telematics.oasa.gr/#stationInfo_530078
530079,4438.0,ΞΑΝΘΟΥ,XANTHOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530079,http://telematics.oasa.gr/#stationInfo_530079
530080,,ΠΡΟΟΔΟΥ,PROODOY,ΛΕΩΦ.ΒΟΥΛΙΑΓΜΕΝΗΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530080,http://telematics.oasa.gr/#stationInfo_530080
530081,,ΜΕΓ. ΒΑΣΙΛΕΙΟΥ,MEG. BASILEIOY,ΚΑΛΥΜΝΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530081,http://telematics.oasa.gr/#stationInfo_530081
530083,935.0,ΠΛ. ΑΛΣΟΥΣ,PL. ALSOYS,ΖΑΚΥΝΘΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530083,http://telematics.oasa.gr/#stationInfo_530083
530085,986.0,ΠΡΟΟΔΟΥ,PROODOY,ΠΕΙΡΑΙΩΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530085,http://telematics.oasa.gr/#stationInfo_530085
530104,891.0,3η ΠΡΟΟΔΟΥ,3rd PROODOY,ΠΡΟΟΔΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530104,http://telematics.oasa.gr/#stationInfo_530104
530105,,ΝΗΡΕΩΣ,NHREOS,ΛΕΩΦ.ΚΩΝ.ΚΑΡΑΜΑΝΛΗ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530105,http://telematics.oasa.gr/#stationInfo_530105
530108,4028.0,ΤΕΡΜΑ - ΑΠΟΒΙΒΑΣΗ,TERMA - APOBIBASH,ΠΑΡΑΔ.ΛΕΩΦ.ΚΩΝ.ΚΑΡΑΜΑΝΛΗ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530108,http://telematics.oasa.gr/#stationInfo_530108
530109,994.0,ΝΗΡΕΩΣ,NHREOS,ΖΕΦΥΡΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530109,http://telematics.oasa.gr/#stationInfo_530109
530112,976.0,ΙΘΑΚΗΣ,ITHAKHS,ΖΑΚΥΝΘΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530112,http://telematics.oasa.gr/#stationInfo_530112
530114,972.0,ΠΑΠΑΓΟΥ,PAPAGOY,ΣΩΚΡΑΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530114,http://telematics.oasa.gr/#stationInfo_530114
530117,978.0,ΠΛ. ΔΑΒΑΚΗ,PL. DABAKH,ΖΑΚΥΝΘΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530117,http://telematics.oasa.gr/#stationInfo_530117
530120,931.0,ΒΟΥΤΥΡΑ,BOYTYRA,ΔΕΡΒΕΝΑΚΙΩΝ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530120,http://telematics.oasa.gr/#stationInfo_530120
530121,932.0,ΕΡΜΟΥ,ERMOY,ΔΕΡΒΕΝΑΚΙΩΝ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530121,http://telematics.oasa.gr/#stationInfo_530121
530122,933.0,ΕΥΡΙΔΙΚΗΣ,EYRIDIKHS,ΑΠΟΛΛΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530122,http://telematics.oasa.gr/#stationInfo_530122
530123,934.0,ΠΕΙΡΑΙΩΣ,PEIRAIOS,ΑΠΟΛΛΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530123,http://telematics.oasa.gr/#stationInfo_530123
530125,974.0,ΚΩΣΤΗΣ ΠΑΛΑΜΑΣ,KOSTHS PALAMAS,ΒΟΥΤΥΡΑ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530125,http://telematics.oasa.gr/#stationInfo_530125
530126,975.0,ΚΡΗΝΗΣ,KRHNHS,Κ.ΠΑΛΑΙΟΛΟΓΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530126,http://telematics.oasa.gr/#stationInfo_530126
530128,5302.0,ΣΟΛΩΜΟΥ,SOLOMOY,ΠΡΙΓΚ.ΠΕΤΡΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530128,http://telematics.oasa.gr/#stationInfo_530128
530129,5303.0,ΤΖΑΒΕΛΛΑ,TZABELLA,ΠΡΙΓΚ.ΠΕΤΡΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530129,http://telematics.oasa.gr/#stationInfo_530129
530130,5304.0,ΡΑΛΛΗ,RALLH,ΠΡΙΓΚ.ΠΕΤΡΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,530130,http://telematics.oasa.gr/#stationInfo_530130
540001,,ΑΓ. ΝΙΚΟΛΑΟΣ,AG. NIKOLAOS,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540001,http://telematics.oasa.gr/#stationInfo_540001
540002,,ΟΥΡΑΝΟΥ,OYRANOY,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540002,http://telematics.oasa.gr/#stationInfo_540002
540003,,ΔΙΑΣΤΑΥΡΩΣΗ ΚΑΒΟΥΡΙΟΥ,DIASTAYROSH KABOYRIOY,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540003,http://telematics.oasa.gr/#stationInfo_540003
540004,,ΛΟΚ,LOK,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540004,http://telematics.oasa.gr/#stationInfo_540004
540005,,ΛΑΙΜΟΣ,LAIMOS,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540005,http://telematics.oasa.gr/#stationInfo_540005
540006,,Α' ΠΛΑΖ ΒΟΥΛΙΑΓΜΕΝΗΣ,A' PLAZ BOYLIAGMENHS,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540006,http://telematics.oasa.gr/#stationInfo_540006
540007,,Β' ΠΛΑΖ ΒΟΥΛΙΑΓΜΕΝΗΣ,B' PLAZ BOYLIAGMENHS,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540007,http://telematics.oasa.gr/#stationInfo_540007
540008,,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540008,http://telematics.oasa.gr/#stationInfo_540008
540009,,ΞΕΝΟΔ. ΚΑΒΟΥΡΙ,XENOD. KABOYRI,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΑΣ,540009,http://telematics.oasa.gr/#stationInfo_540009
540011,,ΛΙΜΝΗ,LIMNH,ΕΣΟΧΗ ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540011,http://telematics.oasa.gr/#stationInfo_540011
540013,,Α' ΛΙΜΑΝΑΚΙΑ,A' LIMANAKIA,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540013,http://telematics.oasa.gr/#stationInfo_540013
540014,5714.0,Α' ΛΙΜΑΝΑΚΙΑ,A' LIMANAKIA,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540014,http://telematics.oasa.gr/#stationInfo_540014
540015,5715.0,ΛΙΜΝΗ,LIMNH,ΕΣΟΧΗ ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540015,http://telematics.oasa.gr/#stationInfo_540015
540016,5716.0,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540016,http://telematics.oasa.gr/#stationInfo_540016
540017,5717.0,ΠΛΑΖ ΒΟΥΛΙΑΓΜΕΝΗΣ,PLAZ BOYLIAGMENHS,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540017,http://telematics.oasa.gr/#stationInfo_540017
540018,5718.0,ΔΗΜΑΡΧΕΙΟ,DHMARXEIO,ΠΟΣΕΙΔΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540018,http://telematics.oasa.gr/#stationInfo_540018
540019,5719.0,ΛΟΚ,LOK,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540019,http://telematics.oasa.gr/#stationInfo_540019
540020,,ΔΙΑΣΤΑΥΡΩΣΗ ΚΑΒΟΥΡΙΟΥ,DIASTAYROSH KABOYRIOY,ΚΑΒΟΥΡΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540020,http://telematics.oasa.gr/#stationInfo_540020
540023,,ΣΤΡΟΦΗ ΚΑΒΟΥΡΙΟΥ,STROFH KABOYRIOY,ΚΑΒΟΥΡΙΟΥ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540023,http://telematics.oasa.gr/#stationInfo_540023
540024,,ΛΗΤΟΥΣ,LHTOYS,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540024,http://telematics.oasa.gr/#stationInfo_540024
540025,,ΑΕΡΟΠΟΡΙΑ,AEROPORIA,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540025,http://telematics.oasa.gr/#stationInfo_540025
540026,,ΒΑΚΧΟΥ,BAKXOY,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540026,http://telematics.oasa.gr/#stationInfo_540026
540028,,ΑΠΟΛΛΩΝΟΣ,APOLLONOS,ΛΥΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540028,http://telematics.oasa.gr/#stationInfo_540028
540035,5720.0,ΔΙΑΣΤΑΥΡΩΣΗ ΚΑΒΟΥΡΙΟΥ,DIASTAYROSH KABOYRIOY,ΑΘΗΝΑΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540035,http://telematics.oasa.gr/#stationInfo_540035
540036,,ΒΑΚΧΟΥ,BAKXOY,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540036,http://telematics.oasa.gr/#stationInfo_540036
540037,,ΑΕΡΟΠΟΡΙΑ,AEROPORIA,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540037,http://telematics.oasa.gr/#stationInfo_540037
540038,,ΣΤΡΟΦΗ ΚΑΒΟΥΡΙΟΥ,STROFH KABOYRIOY,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540038,http://telematics.oasa.gr/#stationInfo_540038
540039,,ΛΙΜΕΝΙΚΗ ΑΣΤΥΝΟΜΙΑ,LIMENIKH ASTYNOMIA,ΑΠΟΛΛΩΝΟΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540039,http://telematics.oasa.gr/#stationInfo_540039
540040,,ΑΠΟΛΛΩΝΟΣ,APOLLONOS,ΛΗΤΟΥΣ,ΒΑΡΗΣ - ΒΟΥΛΑΣ - ΒΟΥΛΙΑΓΜΕΝΗΣ,Δ. ΕΝ.  ΒΟΥΛΙΑΓΜΕΝΗΣ,540040,http://telematics.oasa.gr/#stationInfo_540040
550001,2173.0,ΠΕΡΙΧΑΡΟΥΣ,PERIXAROYS,ΛΕΩΦ.ΠΕΝΤΕΛΗΣ,ΒΡΙΛΗΣΣΙΩΝ,Δ.  ΒΡΙΛΗΣΣΙΩΝ,550001,http://telematics.oasa.gr/#stationInfo_550001
550002,2174.0,ΒΡΙΛΗΣΣΙΑ,BRILHSSIA,ΛΕΩΦ.ΠΕΝΤΕΛΗΣ,ΒΡΙΛΗΣΣΙΩΝ,Δ.  ΒΡΙΛΗΣΣΙΩΝ,550002,http://telematics.oasa.gr/#stationInfo_550002
550003,2140.0,ΑΛΦΕΙΟΥ,ALFEIOY,ΑΛΦΕΙΟΥ,ΒΡΙΛΗΣΣΙΩΝ,Δ.  ΒΡΙΛΗΣΣΙΩΝ,550003,http://telematics.oasa.gr/#stationInfo_550003
